seqName	start	ende	direction	type1	type2	Name	product	locus_tag
NC_003112.2	1740259	1742634	-	CDS	gene	hmbR	TonB-dependent hemoglobin receptor HmbR	NMB1668
NC_003112.2	1742829	1743458	-	CDS	gene	NMB_RS08725	biliverdin-producing heme oxygenase	NMB1669
NC_003112.2	1743882	1745255	+	CDS	gene	NMB_RS08730	paraquat-inducible protein A	NMB1670
NC_003112.2	1745248	1746909	+	CDS	gene	pqiB	intermembrane transport protein PqiB	NMB1671
NC_003112.2	1746909	1747427	+	CDS	gene	NMB_RS08740	membrane integrity-associated transporter subunit PqiC	NMB1672
NC_003112.2	1747431	1747982	+	CDS	gene	NMB_RS08745	DNA-3-methyladenine glycosylase I	NMB1673
NC_003112.2	1747972	1748613	+	CDS	gene	NMB_RS08750	arylesterase	NMB1674
NC_003112.2	1748606	1748836	-	CDS	gene	NMB_RS08755	hypothetical protein	
NC_003112.2	1748784	1749143	+	CDS	gene	NMB_RS08760	hypothetical protein	NMB1675
NC_003112.2	1749174	1752025	+	CDS	pseudogene	gcvP	aminomethyl-transferring glycine dehydrogenase	NMB1676
NC_003112.2	1752214	1752486	+	CDS	pseudogene	NMB_RS11370	hypothetical protein	
NC_003112.2	1752487	1753326	-	CDS	gene	NMB_RS08770	cytochrome c5 family protein	NMB1677
NC_003112.2	1753611	1753686	+	exon	tRNA	NMB_RS08775	tRNA-Arg	NMBt50
NC_003112.2	1753751	1754944	-	CDS	gene	NMB_RS08780	aspartate/tyrosine/aromatic aminotransferase	NMB1678
NC_003112.2	1754965	1756053	-	CDS	gene	trmA	tRNA (uridine(54)-C5)-methyltransferase TrmA	NMB1679
NC_003112.2	1756200	1757300	+	CDS	gene	aroC	chorismate synthase	NMB1680
NC_003112.2	1757392	1757817	+	CDS	gene	NMB_RS08795	osmoprotectant transport activator ProQ	NMB1681
NC_003112.2	1757891	1759876	-	CDS	gene	parE	DNA topoisomerase IV subunit B	NMB1682
NC_003112.2	1759943	1760467	-	CDS	gene	NMB_RS08805	RNA pyrophosphohydrolase	NMB1683
NC_003112.2	1760633	1761928	+	CDS	gene	serS	serine--tRNA ligase	NMB1684
NC_003112.2	1762006	1763004	-	CDS	gene	NMB_RS08815	2-hydroxyacid dehydrogenase	NMB1685
NC_003112.2	1763129	1764205	-	CDS	gene	prfA	peptide chain release factor 1	NMB1686
NC_003112.2	1764310	1765080	-	CDS	gene	NMB_RS08825	TatD family hydrolase	NMB1687
NC_003112.2	1765088	1766080	-	CDS	gene	NMB_RS08830	asparaginase	NMB1688
NC_003112.2	1766362	1767045	-	CDS	gene	NMB_RS08835	DedA family protein	NMB1689
NC_003112.2	1767236	1768570	-	CDS	gene	glmM	phosphoglucosamine mutase	NMB1690
NC_003112.2	1768700	1769557	-	CDS	gene	folP	dihydropteroate synthase	NMB1691
NC_003112.2	1769697	1770590	-	CDS	gene	NMB_RS08850	chorismate mutase	NMB1692
NC_003112.2	1770681	1772795	+	CDS	gene	NMB_RS08855	AsmA family protein	NMB1693
NC_003112.2	1772859	1774337	-	CDS	gene	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase	NMB1694
NC_003112.2	1774357	1774872	-	CDS	gene	NMB_RS08865	DUF2199 domain-containing protein	NMB1696a
NC_003112.2	1774879	1775313	-	CDS	gene	NMB_RS08870	membrane protein	NMB1696b
NC_003112.2	1775593	1775838	-	CDS	gene	NMB_RS08875	acyl carrier protein	NMB1696
NC_003112.2	1775850	1776110	-	CDS	gene	NMB_RS08880	acyl carrier protein	NMB1697
NC_003112.2	1776107	1776865	-	CDS	gene	NMB_RS08885	1-acyl-sn-glycerol-3-phosphate acyltransferase	NMB1698
NC_003112.2	1776858	1777613	-	CDS	gene	NMB_RS08890	beta-ketoacyl synthase chain length factor	NMB1699
NC_003112.2	1777768	1778301	+	CDS	gene	NMB_RS08895	hypothetical protein	NMB1701
NC_003112.2	1778329	1779057	+	CDS	gene	fabG	3-oxoacyl-ACP reductase FabG	NMB1702
NC_003112.2	1779051	1780301	+	CDS	gene	NMB_RS08905	beta-ketoacyl-ACP synthase	NMB1703
NC_003112.2	1780355	1780430	+	exon	tRNA	NMB_RS08910	tRNA-Ile	NMBt51
NC_003112.2	1780505	1781263	+	CDS	gene	NMB_RS08915	glycosyltransferase family 2 protein	NMB1704
NC_003112.2	1781264	1782328	+	CDS	gene	NMB_RS08920	glycosyltransferase family 4 protein	NMB1705
NC_003112.2	1782715	1784052	+	CDS	gene	NMB_RS08925	sodium-dependent transporter	NMB1707
NC_003112.2	1784287	1784622	-	CDS	pseudogene	NMB_RS08930	FAD:protein FMN transferase	
NC_003112.2	1784603	1784884	-	CDS	gene	NMB_RS08935	hypothetical protein	
NC_003112.2	1784892	1785686	-	CDS	gene	NMB_RS08940	thymidylate synthase	NMB1709
NC_003112.2	1786070	1787404	+	CDS	gene	gdhA	NADP-specific glutamate dehydrogenase	NMB1710
NC_003112.2	1787539	1788318	-	CDS	gene	NMB_RS08950	FadR family transcriptional regulator	NMB1711
NC_003112.2	1788749	1789048	+	CDS	gene	NMB_RS08955	L-lactate permease	NMB1712
NC_003112.2	1789045	1789224	+	CDS	gene	NMB_RS08960	hypothetical protein	
NC_003112.2	1789434	1790399	-	CDS	gene	NMB_RS08965	IS30-like element IS1655 family transposase	NMB1713
NC_003112.2	1790509	1791912	-	CDS	gene	mtrE	multidrug efflux transporter outer membrane subunit MtrE	NMB1714
NC_003112.2	1791967	1795170	-	CDS	gene	mtrD	multidrug efflux RND transporter permease subunit MtrD	NMB1715
NC_003112.2	1795182	1796420	-	CDS	gene	mtrC	multidrug efflux RND transporter periplasmic adaptor subunit MtrC	NMB1716
NC_003112.2	1796823	1797455	+	CDS	gene	mtrR	multidrug efflux system transcriptional repressor MtrR	NMB1717
NC_003112.2	1797734	1797946	-	CDS	gene	NMB_RS08990	hypothetical protein	NMB1718
NC_003112.2	1798278	1799846	+	CDS	gene	mtrF	AbgT family antimetabolite efflux transporter MtrF	NMB1719
NC_003112.2	1799914	1803123	-	CDS	gene	recC	exodeoxyribonuclease V subunit gamma	NMB1720
NC_003112.2	1803225	1804634	-	CDS	gene	NMB_RS09005	PepSY domain-containing protein	NMB1721
NC_003112.2	1804836	1806167	-	CDS	pseudogene	ccoP	cytochrome-c oxidase%2C cbb3-type subunit III	NMB1723
NC_003112.2	1806191	1806361	-	CDS	gene	NMB_RS09015	CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone	NMB1723a
NC_003112.2	1806366	1806977	-	CDS	gene	ccoO	cytochrome-c oxidase%2C cbb3-type subunit II	NMB1724
NC_003112.2	1807004	1808449	-	CDS	gene	ccoN	cytochrome-c oxidase%2C cbb3-type subunit I	NMB1725
NC_003112.2	1808764	1810512	+	CDS	gene	NMB_RS09030	M61 family metallopeptidase	NMB1726
NC_003112.2	1810538	1811005	+	CDS	gene	NMB_RS09035	TIGR01244 family phosphatase	NMB1727
NC_003112.2	1811692	1812126	-	CDS	gene	NMB_RS09040	biopolymer transporter ExbD	NMB1728
NC_003112.2	1812129	1812791	-	CDS	gene	NMB_RS09045	TonB-system energizer ExbB	NMB1729
NC_003112.2	1812857	1813699	-	CDS	gene	NMB_RS09050	energy transducer TonB	NMB1730
NC_003112.2	1813954	1814592	+	CDS	gene	NMB_RS09055	site-2 protease family protein	NMB1731
NC_003112.2	1814796	1815125	+	CDS	gene	NMB_RS11375	hypothetical protein	
NC_003112.2	1815044	1815844	-	CDS	gene	NMB_RS09060	cation transporter	NMB1732
NC_003112.2	1815980	1816483	-	CDS	gene	NMB_RS09065	hypothetical protein	NMB1733
NC_003112.2	1816820	1817479	-	CDS	gene	grxB	glutaredoxin%2C GrxB family	NMB1734
NC_003112.2	1817604	1819817	+	CDS	gene	NMB_RS09075	bifunctional (p)ppGpp synthetase/guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase	NMB1735
NC_003112.2	1820110	1820897	+	CDS	gene	NMB_RS09080	IS630 family transposase	NMB1736
NC_003112.2	1820365	1820897	+	CDS	NA		IS630 family transposase	
NC_003112.2	1821061	1822371	-	CDS	gene	NMB_RS09085	TolC family protein	NMB1737
NC_003112.2	1822533	1823960	-	CDS	gene	NMB_RS09090	HlyD family type I secretion periplasmic adaptor subunit	NMB1738
NC_003112.2	1824196	1824549	+	CDS	gene	NMB_RS09095	hypothetical protein	NMB1739
NC_003112.2	1824486	1824834	+	CDS	pseudogene	NMB_RS09100	hypothetical protein	
NC_003112.2	1824838	1825083	+	CDS	gene	NMB_RS09105	hypothetical protein	
NC_003112.2	1825462	1826496	+	CDS	gene	NMB_RS09110	replication initiation factor domain-containing protein	NMB1741
NC_003112.2	1826541	1826831	+	CDS	gene	NMB_RS09115	hypothetical protein	NMB1742
NC_003112.2	1826836	1827033	+	CDS	gene	NMB_RS09120	hypothetical protein	NMB1743
NC_003112.2	1827107	1827325	+	CDS	gene	NMB_RS09125	hypothetical protein	NMB1744
NC_003112.2	1827332	1827610	+	CDS	gene	NMB_RS09130	hypothetical protein	NMB1745
NC_003112.2	1827738	1828028	+	CDS	gene	NMB_RS09135	hypothetical protein	NMB1746
NC_003112.2	1828069	1829574	+	CDS	gene	NMB_RS09140	T cell/B cell stimulating protein TspB	NMB1747
NC_003112.2	1829575	1829865	+	CDS	gene	NMB_RS09145	DUF2523 domain-containing protein	NMB1748
NC_003112.2	1829875	1830960	+	CDS	gene	NMB_RS09150	zonular occludens toxin domain-containing protein	NMB1749
NC_003112.2	1831586	1832536	+	CDS	gene	NMB_RS09155	IS110 family transposase	NMB1750
NC_003112.2	1832681	1832869	+	CDS	gene	NMB_RS09160	hemagglutinin repeat-containing protein	
NC_003112.2	1832922	1833302	-	CDS	gene	NMB_RS09165	IS3 family transposase	NMB1751
NC_003112.2	1833334	1833750	-	CDS	pseudogene	NMB_RS09170	transposase	NMB1752
NC_003112.2	1834685	1835122	+	CDS	gene	NMB_RS09175	virulence-associated protein VapD	NMB1753
NC_003112.2	1836658	1837020	-	CDS	gene	NMB_RS09180	transposase	
NC_003112.2	1837046	1837258	+	CDS	gene	NMB_RS09185	hypothetical protein	NMB1758
NC_003112.2	1837393	1838805	+	CDS	gene	NMB_RS09190	Fic family protein	NMB1759
NC_003112.2	1839184	1839672	+	CDS	gene	NMB_RS09195	hypothetical protein	NMB1760
NC_003112.2	1839799	1841088	+	CDS	gene	NMB_RS09200	type II toxin-antitoxin system HipA family toxin	NMB1761
NC_003112.2	1841413	1843200	-	CDS	gene	NMB_RS09205	ShlB/FhaC/HecB family hemolysin secretion/activation protein	NMB1762
NC_003112.2	1843255	1843713	-	CDS	gene	NMB_RS09210	toxin-activating lysine-acyltransferase	NMB1763
NC_003112.2	1843879	1844193	-	CDS	gene	NMB_RS09215	hypothetical protein	NMB1764
NC_003112.2	1844205	1844513	-	CDS	gene	NMB_RS09220	hypothetical protein	NMB1765
NC_003112.2	1844485	1845498	-	CDS	gene	NMB_RS09225	hypothetical protein	NMB1766
NC_003112.2	1845567	1845983	-	CDS	gene	NMB_RS09230	hypothetical protein	NMB1767
NC_003112.2	1845987	1853531	-	CDS	gene	NMB_RS09235	hemagglutinin repeat-containing protein	NMB1768
NC_003112.2	1853687	1853845	+	CDS	pseudogene	NMB_RS09240	transposase	NMB1769
NC_003112.2	1854110	1855075	+	CDS	gene	NMB_RS09245	IS30-like element IS1655 family transposase	NMB1770
NC_003112.2	1855143	1855586	-	CDS	gene	NMB_RS09250	hypothetical protein	NMB1771
NC_003112.2	1855574	1857376	-	CDS	gene	NMB_RS09255	DUF637 domain-containing protein	NMB1772
NC_003112.2	1857447	1857821	-	CDS	gene	NMB_RS09260	hypothetical protein	NMB1773
NC_003112.2	1858099	1858476	-	CDS	gene	NMB_RS09265	hypothetical protein	NMB1774
NC_003112.2	1858485	1860797	-	CDS	gene	NMB_RS09270	S-layer family protein	NMB1775
NC_003112.2	1861157	1861531	-	CDS	gene	NMB_RS09275	DUF596 domain-containing protein	NMB1777
NC_003112.2	1861550	1867537	-	CDS	gene	NMB_RS09280	two-partner secretion exoprotein HrpA	NMB1779
NC_003112.2	1867646	1869388	-	CDS	gene	tpsB1	two-partner secretion system transporter HrpB	NMB1780
NC_003112.2	1869449	1869688	-	CDS	gene	NMB_RS09290	ATP-binding protein	
NC_003112.2	1869972	1870274	-	CDS	gene	NMB_RS09295	hypothetical protein	NMB1782
NC_003112.2	1870640	1871083	-	CDS	gene	NMB_RS09300	HlyD family efflux transporter periplasmic adaptor subunit	
NC_003112.2	1871148	1871864	-	CDS	gene	NMB_RS09305	secretion protein	
NC_003112.2	1871925	1872278	-	CDS	gene	NMB_RS09310	hypothetical protein	NMB1784
NC_003112.2	1872271	1872498	-	CDS	gene	NMB_RS09315	hypothetical protein	NMB1785
NC_003112.2	1872507	1873661	-	CDS	gene	NMB_RS09320	cupin domain-containing protein	NMB1786
NC_003112.2	1873916	1874197	+	CDS	pseudogene	NMB_RS09325	hypothetical protein	
NC_003112.2	1874194	1875237	+	CDS	gene	NMB_RS09330	N-acetyl-gamma-glutamyl-phosphate reductase	NMB1787
NC_003112.2	1876300	1878339	-	CDS	gene	recG	ATP-dependent DNA helicase RecG	NMB1788
NC_003112.2	1878428	1878871	-	CDS	gene	secB	protein-export chaperone SecB	NMB1789
NC_003112.2	1878892	1879149	-	CDS	gene	grxC	glutaredoxin 3	NMB1790
NC_003112.2	1879362	1880855	+	CDS	gene	rng	ribonuclease G	NMB1791
NC_003112.2	1880890	1881300	-	CDS	gene	NMB_RS09355	HAMP domain-containing histidine kinase	
NC_003112.2	1881203	1882146	-	CDS	pseudogene	NMB_RS09360	histidine kinase	NMB1792
NC_003112.2	1882136	1882311	-	CDS	pseudogene	NMB_RS09365	response regulator transcription factor	
NC_003112.2	1882385	1882615	+	CDS	gene	NMB_RS09370	hypothetical protein	
NC_003112.2	1882534	1883847	-	CDS	gene	NMB_RS09375	CitMHS family transporter	NMB1794
NC_003112.2	1884287	1884427	-	CDS	gene	NMB_RS11380	hypothetical protein	
NC_003112.2	1884417	1884983	-	CDS	gene	NMB_RS09380	NAD(P)H-dependent oxidoreductase	NMB1796
NC_003112.2	1885148	1886557	+	CDS	gene	dacB	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	NMB1797
NC_003112.2	1886604	1887275	-	CDS	pseudogene	NMB_RS09390	IS1595 family transposase	NMB1798
NC_003112.2	1887524	1888693	-	CDS	gene	NMB_RS09395	methionine adenosyltransferase	NMB1799
NC_003112.2	1888876	1888986	-	NA	riboswitch			
NC_003112.2	1889084	1889935	+	CDS	gene	NMB_RS09400	lysophospholipid acyltransferase family protein	NMB1801
NC_003112.2	1889979	1891043	-	CDS	gene	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	NMB1802
NC_003112.2	1891160	1892347	-	CDS	gene	ccsB	c-type cytochrome biogenesis protein CcsB	NMB1803
NC_003112.2	1892340	1894292	-	CDS	gene	NMB_RS09415	cytochrome c biogenesis protein	NMB1804
NC_003112.2	1894569	1895192	-	CDS	gene	NMB_RS09420	cytochrome c4	NMB1805
NC_003112.2	1895398	1896027	+	CDS	gene	NMB_RS09425	YihA family ribosome biogenesis GTP-binding protein	NMB1806
NC_003112.2	1896148	1898544	-	CDS	gene	NMB_RS09430	penicillin-binding protein 1A	NMB1807
NC_003112.2	1898696	1899811	+	CDS	gene	NMB_RS09435	pilus assembly protein PilM	NMB1808
NC_003112.2	1899814	1900413	+	CDS	gene	NMB_RS09440	PilN domain-containing protein	NMB1809
NC_003112.2	1900414	1901061	+	CDS	gene	NMB_RS09445	type 4a pilus biogenesis protein PilO	NMB1810
NC_003112.2	1901079	1901624	+	CDS	gene	NMB_RS09450	pilus assembly protein PilP	NMB1811
NC_003112.2	1901643	1903952	+	CDS	gene	NMB_RS09455	type IV pilus secretin PilQ	NMB1812
NC_003112.2	1904854	1905366	+	CDS	gene	NMB_RS09460	shikimate kinase	NMB1813
NC_003112.2	1905446	1906525	+	CDS	gene	aroB	3-dehydroquinate synthase	NMB1814
NC_003112.2	1907492	1908334	+	CDS	gene	NMB_RS09470	class II glutamine amidotransferase	NMB1815
NC_003112.2	1908364	1908828	+	CDS	gene	nrdR	transcriptional repressor NrdR	NMB1816
NC_003112.2	1908860	1909969	+	CDS	gene	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	NMB1817
NC_003112.2	1910164	1911585	+	CDS	gene	NMB_RS09485	lipopolysaccharide biosynthesis protein	NMB1818
NC_003112.2	1911753	1912994	+	CDS	gene	NMB_RS09490	NeuD/PglB/VioB family sugar acetyltransferase	NMB1820
NC_003112.2	1913127	1914302	+	CDS	gene	NMB_RS09495	DegT/DnrJ/EryC1/StrS aminotransferase family protein	NMB1821
NC_003112.2	1914350	1916260	+	CDS	gene	pglD	NADH-dependent dehydratase PglD	NMB1822
NC_003112.2	1916316	1917608	+	CDS	gene	NMB_RS09505	valine--pyruvate transaminase	NMB1823
NC_003112.2	1917660	1918496	-	CDS	gene	NMB_RS09510	PHP domain-containing protein	NMB1824
NC_003112.2	1918941	1919144	-	CDS	gene	NMB_RS09515	hypothetical protein	NMB1825
NC_003112.2	1919122	1919493	-	CDS	gene	NMB_RS11415	RNA-binding S4 domain-containing protein	NMB1826
NC_003112.2	1919893	1923327	+	CDS	gene	dnaE	DNA polymerase III subunit alpha	NMB1827
NC_003112.2	1923475	1923624	+	CDS	gene	NMB_RS09530	hypothetical protein	
NC_003112.2	1923761	1924693	-	CDS	gene	NMB_RS09535	alpha/beta hydrolase	NMB1828
NC_003112.2	1924763	1926877	-	CDS	gene	NMB_RS09540	TonB-dependent siderophore receptor	NMB1829
NC_003112.2	1927037	1927696	+	CDS	gene	NMB_RS09545	HAD family hydrolase	NMB1830
NC_003112.2	1927784	1928752	-	CDS	gene	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	NMB1831
NC_003112.2	1928781	1929278	-	CDS	gene	NMB_RS09555	lipoprotein signal peptidase	NMB1832
NC_003112.2	1930584	1933373	-	CDS	gene	ileS	isoleucine--tRNA ligase	NMB1833
NC_003112.2	1933515	1934435	-	CDS	gene	ribF	bifunctional riboflavin kinase/FAD synthetase	NMB1834
NC_003112.2	1934511	1934726	-	CDS	gene	NMB_RS09570	hypothetical protein	
NC_003112.2	1934963	1936258	-	CDS	gene	tyrS	tyrosine--tRNA ligase	NMB1835
NC_003112.2	1936321	1938192	-	CDS	gene	NMB_RS09580	acyltransferase	NMB1836
NC_003112.2	1938327	1938575	+	CDS	gene	NMB_RS09585	hypothetical protein	
NC_003112.2	1938565	1939656	-	CDS	gene	ychF	redox-regulated ATPase YchF	NMB1838
NC_003112.2	1939771	1941447	-	CDS	gene	NMB_RS09595	formate--tetrahydrofolate ligase	NMB1839
NC_003112.2	1941622	1942053	+	CDS	gene	NMB_RS09600	EamA family transporter	NMB1840
NC_003112.2	1942087	1942782	-	CDS	gene	NMB_RS09605	nucleotidyltransferase family protein	NMB1841
NC_003112.2	1942798	1943298	-	CDS	gene	hpaC	4-hydroxyphenylacetate 3-monooxygenase%2C reductase component	NMB1842
NC_003112.2	1943413	1943853	-	CDS	gene	nadR	MarR family adhesin repressor NadR	NMB1843
NC_003112.2	1944194	1944703	-	CDS	gene	NMB_RS09620	protein disulfide oxidoreductase	NMB1845
NC_003112.2	1944782	1944857	-	exon	tRNA	NMB_RS09625	tRNA-Lys	NMBt52
NC_003112.2	1945073	1946152	+	CDS	gene	apbC	iron-sulfur cluster carrier protein ApbC	NMB1846
NC_003112.2	1947452	1950418	+	CDS	gene	NMB_RS09635	pilus assembly/adherence protein PilC	NMB1847
NC_003112.2	1952029	1952322	+	CDS	gene	NMB_RS09640	hypothetical protein	
NC_003112.2	1952630	1953763	+	CDS	gene	carA	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	NMB1849
NC_003112.2	1954004	1954297	+	CDS	gene	NMB_RS09650	glyoxalase	
NC_003112.2	1954738	1955127	+	CDS	gene	NMB_RS09655	DUF559 domain-containing protein	NMB1852
NC_003112.2	1955809	1956450	+	CDS	gene	NMB_RS09660	hypothetical protein	NMB1854
NC_003112.2	1956479	1959694	+	CDS	gene	carB	carbamoyl-phosphate synthase large subunit	NMB1855
NC_003112.2	1959919	1960818	-	CDS	gene	crgA	LysR family transcriptional regulator CrgA	NMB1856
NC_003112.2	1961057	1961635	+	CDS	gene	NMB_RS09675	NAD(P)H-dependent oxidoreductase	NMB1857
NC_003112.2	1962109	1963149	-	CDS	gene	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	NMB1859
NC_003112.2	1963266	1963523	+	CDS	gene	NMB_RS09685	hypothetical protein	
NC_003112.2	1963505	1963960	+	CDS	gene	NMB_RS09690	acetyl-CoA carboxylase biotin carboxyl carrier protein	NMB1860
NC_003112.2	1964072	1965433	+	CDS	gene	accC	acetyl-CoA carboxylase biotin carboxylase subunit	NMB1861
NC_003112.2	1965694	1966581	+	CDS	gene	prmA	50S ribosomal protein L11 methyltransferase	NMB1862
NC_003112.2	1966551	1967162	+	CDS	gene	orn	oligoribonuclease	NMB1863
NC_003112.2	1967566	1968849	-	CDS	gene	hemL	glutamate-1-semialdehyde 2%2C1-aminomutase	NMB1864
NC_003112.2	1968913	1969086	-	CDS	gene	NMB_RS09715	hypothetical protein	
NC_003112.2	1969351	1969431	-	CDS	pseudogene	NMB_RS09720	glucosamine-fructose-6-phosphate aminotransferase	
NC_003112.2	1969634	1970962	+	CDS	gene	miaB	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	NMB1866
NC_003112.2	1971047	1972960	-	CDS	gene	dxs	1-deoxy-D-xylulose-5-phosphate synthase	NMB1867
NC_003112.2	1973045	1973950	-	CDS	gene	xerC	tyrosine recombinase XerC	NMB1868
NC_003112.2	1974134	1975198	+	CDS	gene	NMB_RS09740	fructose-bisphosphate aldolase class II	NMB1869
NC_003112.2	1975356	1976180	+	CDS	gene	NMB_RS09745	factor H binding family protein	NMB1870
NC_003112.2	1976327	1977004	+	CDS	gene	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	NMB1871
NC_003112.2	1977001	1977441	+	CDS	gene	rimI	ribosomal protein S18-alanine N-acetyltransferase	NMB1872
NC_003112.2	1977435	1978172	+	CDS	gene	NMB_RS09760	uracil-DNA glycosylase family protein	NMB1873
NC_003112.2	1978234	1978875	+	CDS	gene	pyrE	orotate phosphoribosyltransferase	NMB1874
NC_003112.2	1978949	1979383	+	CDS	gene	NMB_RS09770	hypothetical protein	NMB1875
NC_003112.2	1979380	1980690	+	CDS	gene	argA	amino-acid N-acetyltransferase	NMB1876
NC_003112.2	1980891	1982906	+	CDS	gene	NMB_RS09780	S9 family peptidase	NMB1877
NC_003112.2	1983021	1983977	-	CDS	pseudogene	NMB_RS09785	helix-turn-helix transcriptional regulator	NMB1878
NC_003112.2	1984213	1985178	+	CDS	gene	NMB_RS09790	siderophore ABC transporter substrate-binding protein	NMB1880
NC_003112.2	1985735	1986058	+	CDS	gene	NMB_RS09795	cupin domain-containing protein	NMB1881
NC_003112.2	1986172	1988349	+	CDS	gene	NMB_RS09800	TonB-dependent siderophore receptor	NMB1882
NC_003112.2	1988765	1989088	-	CDS	gene	NMB_RS09805	sulfurtransferase	NMB1884
NC_003112.2	1989168	1989824	-	CDS	gene	NMB_RS09810	protein-L-isoaspartate O-methyltransferase	NMB1885
NC_003112.2	1989927	1990454	-	CDS	gene	NMB_RS09815	GAF domain-containing protein	NMB1886
NC_003112.2	1990609	1991382	+	CDS	gene	NMB_RS09820	triose-phosphate isomerase	NMB1887
NC_003112.2	1991389	1991739	+	CDS	gene	secG	preprotein translocase subunit SecG	NMB1888
NC_003112.2	1991753	1991838	+	exon	tRNA	NMB_RS09830	tRNA-Leu	NMBt53
NC_003112.2	1992750	1993118	+	CDS	gene	NMB_RS09835	type II toxin-antitoxin system RelE/ParE family toxin	NMB1890
NC_003112.2	1993115	1993426	+	CDS	gene	NMB_RS09840	DNA-binding transcriptional regulator	NMB1891
NC_003112.2	1993809	1994543	-	CDS	gene	NMB_RS09845	M48 family metallopeptidase	NMB1893
NC_003112.2	1994761	1994892	-	CDS	gene	NMB_RS09850	leucyl-tRNA synthetase	NMB1894
NC_003112.2	1994885	1995028	-	CDS	gene	NMB_RS09855	DNA adenine methylase%2C truncation	NMB1895
NC_003112.2	1995012	1995815	-	CDS	gene	NMB_RS09860	type II restriction endonuclease	NMB1896
NC_003112.2	1995949	1998579	-	CDS	gene	NMB_RS09865	leucine--tRNA ligase	NMB1897
NC_003112.2	1998849	1999364	+	CDS	gene	NMB_RS09870	outer membrane protein assembly factor BamE	NMB1898
NC_003112.2	1999371	1999814	+	CDS	gene	NMB_RS09875	hypothetical protein	NMB1899
NC_003112.2	1999983	2002040	+	CDS	gene	ppk1	polyphosphate kinase 1	NMB1900
NC_003112.2	2002257	2002814	+	CDS	gene	NMB_RS09885	IS1595 family transposase	NMB1901
NC_003112.2	2003051	2004154	-	CDS	gene	NMB_RS09890	DNA polymerase III subunit beta	NMB1902
NC_003112.2	2004389	2005945	-	CDS	gene	dnaA	chromosomal replication initiator protein DnaA	NMB1903
NC_003112.2	2006237	2006371	+	CDS	gene	rpmH	50S ribosomal protein L34	NMB1904
NC_003112.2	2006374	2006739	+	CDS	gene	NMB_RS09905	ribonuclease P protein component	NMB1905
NC_003112.2	2006804	2007025	+	CDS	gene	yidD	membrane protein insertion efficiency factor YidD	NMB1906
NC_003112.2	2007197	2008834	+	CDS	gene	yidC	membrane protein insertase YidC	NMB1907
NC_003112.2	2008915	2009628	-	CDS	gene	NMB_RS09920	SAM-dependent methyltransferase	NMB1908
NC_003112.2	2009687	2010277	-	CDS	gene	NMB_RS09925	septum formation protein Maf	NMB1909
NC_003112.2	2010425	2010928	+	CDS	gene	NMB_RS09930	DUF177 domain-containing protein	NMB1910
NC_003112.2	2010962	2011141	+	CDS	gene	rpmF	50S ribosomal protein L32	NMB1911
NC_003112.2	2011316	2011843	+	CDS	gene	NMB_RS09940	phosphoribosyltransferase	NMB1912
NC_003112.2	2011932	2012987	+	CDS	gene	plsX	phosphate acyltransferase PlsX	NMB1913
NC_003112.2	2013123	2013374	+	CDS	gene	NMB_RS09950	MafI family immunity protein	NMB1914
NC_003112.2	2013392	2013619	+	CDS	pseudogene	NMB_RS09955	hypothetical protein	
NC_003112.2	2013742	2013945	+	CDS	gene	NMB_RS09960	hypothetical protein	
NC_003112.2	2013972	2014934	+	CDS	gene	NMB_RS09965	ketoacyl-ACP synthase III	NMB1916
NC_003112.2	2014981	2015301	+	CDS	pseudogene	NMB_RS09970	DUF1294 domain-containing protein	NMB1917
NC_003112.2	2015482	2016408	+	CDS	gene	fabD	ACP S-malonyltransferase	NMB1918
NC_003112.2	2016546	2018411	+	CDS	gene	msbA	lipid A export permease/ATP-binding protein MsbA	NMB1919
NC_003112.2	2018511	2020076	+	CDS	gene	guaA	glutamine-hydrolyzing GMP synthase	NMB1920
NC_003112.2	2020138	2020884	+	CDS	gene	fabG	3-oxoacyl-ACP reductase FabG	NMB1921
NC_003112.2	2021156	2021317	-	CDS	pseudogene	NMB_RS09995	transposase	NMB1922
NC_003112.2	2021346	2021801	+	CDS	pseudogene	NMB_RS10000	YchJ family protein	NMB1923
NC_003112.2	2022019	2022813	-	CDS	gene	NMB_RS10005	inositol monophosphatase family protein	NMB1924
NC_003112.2	2022917	2023642	+	CDS	gene	NMB_RS10010	16S rRNA (uracil(1498)-N(3))-methyltransferase	NMB1925
