seqName	start	ende	direction	type1	type2	Name	locus_tag	product
CP003909.1	1696927	1697787	+	CDS	gene	NGFG_02120	NGFG_02120	type 4 prepilin-like protein leader peptide-processing enzyme
CP003909.1	1697784	1698416	+	CDS	gene	NGFG_02121	NGFG_02121	dephospho-CoA kinase
CP003909.1	1698409	1698618	+	CDS	gene	NGFG_02122	NGFG_02122	UPF0243 zinc-binding protein ORFY
CP003909.1	1698704	1700380	-	CDS	gene	NGFG_02123	NGFG_02123	type IV pilus assembly protein pilF
CP003909.1	1700718	1701164	-	CDS	gene	NGFG_02124	NGFG_02124	UPF0756 membrane protein
CP003909.1	1701168	1702142	-	CDS	gene	NGFG_02125	NGFG_02125	octaprenyl-diphosphate synthase
CP003909.1	1702366	1702674	+	CDS	gene	NGFG_02126	NGFG_02126	50S ribosomal protein L21
CP003909.1	1702699	1702971	+	CDS	gene	NGFG_02127	NGFG_02127	50S ribosomal protein L27
CP003909.1	1703005	1704390	+	CDS	gene	NGFG_02128	NGFG_02128	UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase
CP003909.1	1704579	1704734	-	CDS	gene	NGFG_02129	NGFG_02129	50S ribosomal protein L33
CP003909.1	1704766	1704999	-	CDS	gene	NGFG_02130	NGFG_02130	50S ribosomal protein L28
CP003909.1	1705249	1706772	-	CDS	gene	NGFG_02456	NGFG_02456	drug:H+ antiporter-2 (14 Spanner) (DHA2) family drug resistance MFS transporter
CP003909.1	1706796	1707950	-	CDS	gene	NGFG_02457	NGFG_02457	multidrug resistance efflux pump membrane protein A
CP003909.1	1708239	1708712	+	CDS	gene	NGFG_02134	NGFG_02134	NADPH-dependent 7-cyano-7-deazaguanine reductase
CP003909.1	1708787	1709473	+	CDS	gene	NGFG_02135	NGFG_02135	hypothetical protein
CP003909.1	1709823	1711115	-	CDS	gene	NGFG_02136	NGFG_02136	metallopeptidase
CP003909.1	1711192	1712160	+	CDS	gene	NGFG_02137	NGFG_02137	hypothetical protein
CP003909.1	1712361	1713791	-	CDS	gene	NGFG_02138	NGFG_02138	outer membrane protein OmpU
CP003909.1	1715453	1715698	-	CDS	gene	NGFG_02140	NGFG_02140	hypothetical protein
CP003909.1	1715810	1716238	+	CDS	gene	NGFG_02141	NGFG_02141	membrane protein
CP003909.1	1716250	1716726	+	CDS	gene	NGFG_02142	NGFG_02142	adenylate cyclase
CP003909.1	1716756	1717244	-	CDS	gene	NGFG_02143	NGFG_02143	dihydrofolate reductase
CP003909.1	1717312	1718367	-	CDS	gene	NGFG_02144	NGFG_02144	3-deoxy-7-phosphoheptulonate synthase
CP003909.1	1718984	1719280	+	CDS	gene	NGFG_02147	NGFG_02147	major outer membrane protein
CP003909.1	1719277	1719516	+	CDS	gene	NGFG_02148	NGFG_02148	major outer membrane protein
CP003909.1	1719654	1719770	-	CDS	gene	NGFG_02149	NGFG_02149	hypothetical protein
CP003909.1	1720150	1720449	-	CDS	gene	NGFG_02458	NGFG_02458	comEA protein
CP003909.1	1726156	1726362	-	CDS	gene	NGFG_02459	NGFG_02459	hypothetical protein
CP003909.1	1726503	1727309	-	CDS	gene	NGFG_01612	NGFG_01612	cytochrome c assembly protein
CP003909.1	1727529	1728899	+	CDS	gene	NGFG_01613	NGFG_01613	signal recognition particle protein
CP003909.1	1729155	1729610	+	CDS	gene	NGFG_01614	NGFG_01614	hypothetical protein
CP003909.1	1729665	1730084	-	CDS	gene	NGFG_01615	NGFG_01615	hypothetical protein
CP003909.1	1730134	1731096	+	CDS	gene	NGFG_02069	NGFG_02069	hypothetical protein
CP003909.1	1731216	1731413	-	CDS	gene	NGFG_02460	NGFG_02460	hypothetical protein
CP003909.1	1731462	1731860	-	CDS	gene	NGFG_01616	NGFG_01616	oxidoreductase
CP003909.1	1731968	1732879	+	CDS	gene	NGFG_01617	NGFG_01617	LysR family transcriptional regulator
CP003909.1	1732869	1734167	+	CDS	gene	NGFG_01618	NGFG_01618	deoxyribodipyrimidine photo-lyase
CP003909.1	1734264	1736498	+	CDS	gene	NGFG_01619	NGFG_01619	ATP-dependent DNA helicase DinG
CP003909.1	1736534	1737148	+	CDS	gene	NGFG_01620	NGFG_01620	hypothetical protein
CP003909.1	1737284	1739152	-	CDS	gene	NGFG_01621	NGFG_01621	acyltransferase
CP003909.1	1739232	1740602	-	CDS	gene	NGFG_01622	NGFG_01622	adenylosuccinate lyase
CP003909.1	1740674	1741306	-	CDS	gene	NGFG_01623	NGFG_01623	hypothetical protein
CP003909.1	1741462	1743342	+	CDS	gene	NGFG_01624	NGFG_01624	exoribonuclease II
CP003909.1	1743820	1744818	-	CDS	gene	NGFG_01625	NGFG_01625	peptidyl-prolyl cis-trans isomerase SurA
CP003909.1	1744923	1747328	-	CDS	gene	NGFG_01626	NGFG_01626	LPS-assembly protein lptD
CP003909.1	1747398	1748402	+	CDS	gene	NGFG_01627	NGFG_01627	phosphotransferase
CP003909.1	1748459	1749157	-	CDS	gene	NGFG_01628	NGFG_01628	thiol:disulfide interchange protein DsbA
CP003909.1	1749595	1751133	+	CDS	gene	NGFG_01630	NGFG_01630	integral membrane virulence factor MviN
CP003909.1	1751137	1751244	+	CDS	gene	NGFG_02461	NGFG_02461	hypothetical protein
CP003909.1	1751266	1752222	+	CDS	gene	NGFG_01631	NGFG_01631	hypothetical protein
CP003909.1	1752273	1753055	+	CDS	gene	NGFG_01632	NGFG_01632	indole-3-glycerol phosphate synthase
CP003909.1	1753118	1755421	+	CDS	gene	NGFG_01633	NGFG_01633	ATP-dependent DNA helicase RecQ
CP003909.1	1755458	1756831	-	CDS	gene	NGFG_01634	NGFG_01634	hypothetical protein
CP003909.1	1757141	1757929	-	CDS	gene	NGFG_01635	NGFG_01635	carboxylesterase BioH
CP003909.1	1757926	1758768	-	CDS	gene	NGFG_01636	NGFG_01636	carboxylesterase BioH
CP003909.1	1758674	1759399	+	CDS	gene	NGFG_01637	NGFG_01637	comF family protein
CP003909.1	1759464	1759928	+	CDS	gene	NGFG_01638	NGFG_01638	tRNA (cytidine(34)-2'-O)-methyltransferase
CP003909.1	1760056	1760742	+	CDS	gene	NGFG_01639	NGFG_01639	rare lipoprotein A
CP003909.1	1760803	1761129	+	CDS	gene	NGFG_01640	NGFG_01640	hypothetical protein
CP003909.1	1761211	1761795	+	CDS	gene	NGFG_01641	NGFG_01641	Holliday junction ATP-dependent DNA helicase ruvA
CP003909.1	1761795	1761932	+	CDS	gene	NGFG_01642	NGFG_01642	hypothetical protein
CP003909.1	1761958	1763814	+	CDS	gene	NGFG_01643	NGFG_01643	ABC transporter ATP-binding protein/permease
CP003909.1	1763819	1764742	+	CDS	gene	NGFG_01644	NGFG_01644	ribosome small subunit-dependent GTPase A
CP003909.1	1764768	1765079	+	CDS	gene	NGFG_01645	NGFG_01645	exodeoxyribonuclease 7 small subunit
CP003909.1	1765063	1765959	+	CDS	gene	NGFG_01646	NGFG_01646	geranyltranstransferase
CP003909.1	1766076	1766375	-	CDS	gene	NGFG_01647	NGFG_01647	hypothetical protein
CP003909.1	1766487	1767932	-	CDS	gene	NGFG_01648	NGFG_01648	NADH-quinone oxidoreductase subunit N
CP003909.1	1767942	1769438	-	CDS	gene	NGFG_01649	NGFG_01649	proton-translocating NADH-quinone oxidoreductase%2C chain M
CP003909.1	1771331	1773355	-	CDS	gene	NGFG_01652	NGFG_01652	NADH-quinone oxidoreductase subunit L
CP003909.1	1773358	1773663	-	CDS	gene	NGFG_01653	NGFG_01653	NADH-quinone oxidoreductase subunit K
CP003909.1	1773660	1774331	-	CDS	gene	NGFG_01654	NGFG_01654	NADH-quinone oxidoreductase subunit J
CP003909.1	1774343	1774822	-	CDS	gene	NGFG_01655	NGFG_01655	NADH-quinone oxidoreductase subunit I
CP003909.1	1774903	1775979	-	CDS	gene	NGFG_01656	NGFG_01656	NADH-quinone oxidoreductase subunit H
CP003909.1	1775982	1778243	-	CDS	gene	NGFG_01657	NGFG_01657	NADH dehydrogenase (quinone)%2C G subunit
CP003909.1	1778956	1780257	-	CDS	gene	NGFG_01659	NGFG_01659	NADH oxidoreductase (quinone)%2C F subunit
CP003909.1	1780647	1781120	-	CDS	gene	NGFG_01660	NGFG_01660	NADH-quinone oxidoreductase%2C E subunit
CP003909.1	1781120	1782376	-	CDS	gene	NGFG_01661	NGFG_01661	NADH-quinone oxidoreductase subunit D
CP003909.1	1782366	1782959	-	CDS	gene	NGFG_01662	NGFG_01662	NADH-quinone oxidoreductase subunit C
CP003909.1	1782972	1783454	-	CDS	gene	NGFG_01663	NGFG_01663	NADH-quinone oxidoreductase subunit B
CP003909.1	1783445	1783801	-	CDS	gene	NGFG_01664	NGFG_01664	NADH-quinone oxidoreductase subunit A
CP003909.1	1784294	1785781	-	CDS	gene	NGFG_01665	NGFG_01665	hypothetical protein
CP003909.1	1785768	1786388	-	CDS	gene	NGFG_01666	NGFG_01666	hypothetical protein
CP003909.1	1786764	1786949	+	CDS	gene	NGFG_02462	NGFG_02462	hypothetical protein
CP003909.1	1788125	1790332	-	CDS	gene	NGFG_01667	NGFG_01667	DNA helicase II
CP003909.1	1790356	1790805	+	CDS	gene	NGFG_01668	NGFG_01668	hypothetical protein
CP003909.1	1790756	1793446	-	CDS	gene	NGFG_01669	NGFG_01669	glutamate-ammonia-ligase adenylyltransferase
CP003909.1	1793639	1793851	-	CDS	gene	NGFG_01670	NGFG_01670	hypothetical protein
CP003909.1	1793988	1794461	-	CDS	gene	NGFG_01671	NGFG_01671	hypothetical protein
CP003909.1	1794658	1795701	-	CDS	gene	NGFG_01672	NGFG_01672	dihydroorotate dehydrogenase
CP003909.1	1795897	1796133	+	CDS	gene	NGFG_01673	NGFG_01673	acyl carrier protein
CP003909.1	1796290	1797537	+	CDS	gene	NGFG_01674	NGFG_01674	beta-ketoacyl-acyl-carrier-protein synthase II
CP003909.1	1799509	1800636	+	CDS	gene	NGFG_01676	NGFG_01676	pilin glycosyltransferase PglA
CP003909.1	1801118	1801951	-	CDS	gene	NGFG_01677	NGFG_01677	RNA polymerase sigma-54 factor
CP003909.1	1802238	1803752	+	CDS	gene	NGFG_01678	NGFG_01678	catalase
CP003909.1	1805056	1806219	+	CDS	gene	NGFG_01680	NGFG_01680	cytochrome c peroxidase
CP003909.1	1806800	1808836	-	CDS	gene	NGFG_01681	NGFG_01681	oligopeptidase A
CP003909.1	1808924	1809916	-	CDS	gene	NGFG_01682	NGFG_01682	small conductance mechanosensitive ion channel protein
CP003909.1	1810062	1812452	+	CDS	gene	NGFG_01684	NGFG_01684	DNA gyrase subunit B
CP003909.1	1812482	1813936	+	CDS	gene	NGFG_01685	NGFG_01685	L-serine ammonia-lyase
CP003909.1	1814354	1814551	+	CDS	gene	NGFG_02463	NGFG_02463	hypothetical protein
CP003909.1	1815156	1817132	-	CDS	gene	NGFG_01686	NGFG_01686	monovalent cation:proton antiporter-2 (CPA2) family transporter
CP003909.1	1817278	1818117	+	CDS	gene	NGFG_01687	NGFG_01687	electron transport complex%2C rnfabcdge type%2C B subunit
CP003909.1	1818316	1819347	+	CDS	gene	NGFG_01688	NGFG_01688	glyceraldehyde-3-phosphate dehydrogenase%2C type I
CP003909.1	1819603	1820328	-	CDS	gene	NGFG_01689	NGFG_01689	leucyl/phenylalanyl-tRNA-protein transferase
CP003909.1	1820398	1820832	-	CDS	gene	NGFG_01690	NGFG_01690	ferric uptake regulation protein
CP003909.1	1821059	1821436	+	CDS	gene	NGFG_01691	NGFG_01691	lipoprotein
CP003909.1	1821446	1822255	+	CDS	gene	NGFG_01692	NGFG_01692	dihydrodipicolinate reductase
CP003909.1	1822895	1824049	-	CDS	gene	NGFG_01695	NGFG_01695	lipid-A-disaccharide synthase
CP003909.1	1824218	1825210	-	CDS	gene	NGFG_01696	NGFG_01696	RluA family pseudouridine synthase
CP003909.1	1825703	1828462	+	CDS	gene	NGFG_01697	NGFG_01697	rne/Rng family ribonuclease
CP003909.1	1828692	1829684	-	CDS	gene	NGFG_01698	NGFG_01698	4-hydroxythreonine-4-phosphate dehydrogenase
CP003909.1	1829843	1831270	+	CDS	gene	NGFG_01699	NGFG_01699	AGCS family alanine or glycine:cation symporter
CP003909.1	1831443	1833338	+	CDS	gene	NGFG_01700	NGFG_01700	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
CP003909.1	1833406	1833990	+	CDS	gene	NGFG_01701	NGFG_01701	ribonuclease HII
CP003909.1	1834735	1835508	-	CDS	gene	NGFG_01703	NGFG_01703	chromosome partitioning protein ParA
CP003909.1	1835607	1836230	-	CDS	gene	NGFG_01704	NGFG_01704	ribosomal RNA small subunit methyltransferase G
CP003909.1	1836325	1836804	-	CDS	gene	NGFG_01705	NGFG_01705	hypothetical protein
CP003909.1	1837056	1838183	+	CDS	gene	NGFG_01706	NGFG_01706	hypothetical protein
CP003909.1	1838292	1838696	+	CDS	gene	NGFG_01707	NGFG_01707	hypothetical protein
CP003909.1	1838644	1839129	+	CDS	gene	NGFG_01708	NGFG_01708	hypothetical protein
CP003909.1	1839134	1840126	+	CDS	gene	NGFG_01709	NGFG_01709	site-specific DNA methyltransferase
CP003909.1	1840268	1840825	+	CDS	gene	NGFG_01710	NGFG_01710	ribosome-recycling factor
CP003909.1	1840881	1841627	+	CDS	gene	NGFG_01711	NGFG_01711	undecaprenyl pyrophosphate synthase
CP003909.1	1841630	1842427	+	CDS	gene	NGFG_01712	NGFG_01712	phosphatidate cytidylyltransferase
CP003909.1	1842432	1843667	+	CDS	gene	NGFG_01713	NGFG_01713	1-deoxy-D-xylulose 5-phosphate reductoisomerase
CP003909.1	1843702	1845042	+	CDS	gene	NGFG_01714	NGFG_01714	RIP metalloprotease RseP
CP003909.1	1845099	1847477	+	CDS	gene	NGFG_01715	NGFG_01715	outer membrane protein omp85
CP003909.1	1847543	1848043	+	CDS	gene	NGFG_01716	NGFG_01716	outer membrane protein OmpH
CP003909.1	1848076	1849119	+	CDS	gene	NGFG_01717	NGFG_01717	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
CP003909.1	1849155	1849604	+	CDS	gene	NGFG_01718	NGFG_01718	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase
CP003909.1	1849730	1850497	+	CDS	gene	NGFG_01719	NGFG_01719	hypothetical protein
CP003909.1	1850540	1851316	+	CDS	gene	NGFG_01720	NGFG_01720	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase
CP003909.1	1851777	1853168	+	CDS	gene	NGFG_01721	NGFG_01721	sodium:alanine symporter
CP003909.1	1853247	1854506	+	CDS	gene	NGFG_01722	NGFG_01722	D-amino acid dehydrogenase small subunit
CP003909.1	1854611	1857448	+	CDS	gene	NGFG_01723	NGFG_01723	valyl-tRNA synthetase
CP003909.1	1857525	1857989	+	CDS	gene	NGFG_01724	NGFG_01724	hypothetical protein
CP003909.1	1858844	1859641	+	CDS	gene	NGFG_02199	NGFG_02199	tRNA pseudouridine synthase A
CP003909.1	1860158	1861210	+	CDS	gene	NGFG_01725	NGFG_01725	major outer membrane protein P.IB
CP003909.1	1861760	1862680	-	CDS	gene	NGFG_01726	NGFG_01726	LysR family transcriptional regulator%2C hydrogen peroxide-inducible genes activator
CP003909.1	1862684	1862947	-	CDS	gene	NGFG_01727	NGFG_01727	cell division topological specificity factor
CP003909.1	1862951	1863766	-	CDS	gene	NGFG_01728	NGFG_01728	septum site-determining protein minD
CP003909.1	1863795	1864508	-	CDS	gene	NGFG_01729	NGFG_01729	septum site-determining protein MinC
CP003909.1	1864549	1864704	-	CDS	gene	NGFG_02464	NGFG_02464	hypothetical protein
CP003909.1	1864655	1865023	-	CDS	gene	NGFG_01730	NGFG_01730	50S ribosomal protein L17
CP003909.1	1865047	1866033	-	CDS	gene	NGFG_01731	NGFG_01731	DNA-directed RNA polymerase subunit alpha
CP003909.1	1866059	1866679	-	CDS	gene	NGFG_01732	NGFG_01732	30S ribosomal protein S4
CP003909.1	1867114	1867476	-	CDS	gene	NGFG_01734	NGFG_01734	30S ribosomal protein S13
CP003909.1	1867676	1867894	-	CDS	gene	NGFG_01735	NGFG_01735	translation initiation factor IF-1
CP003909.1	1867899	1869209	-	CDS	gene	NGFG_01736	NGFG_01736	preprotein translocase%2C SecY subunit
CP003909.1	1869221	1869655	-	CDS	gene	NGFG_01737	NGFG_01737	50S ribosomal protein L15
CP003909.1	1869657	1869842	-	CDS	gene	NGFG_01738	NGFG_01738	50S ribosomal protein L30
CP003909.1	1869835	1870353	-	CDS	gene	NGFG_01739	NGFG_01739	30S ribosomal protein S5
CP003909.1	1870739	1871272	-	CDS	gene	NGFG_01741	NGFG_01741	50S ribosomal protein L6
CP003909.1	1871286	1871678	-	CDS	gene	NGFG_01742	NGFG_01742	30S ribosomal protein S8
CP003909.1	1871694	1871999	-	CDS	gene	NGFG_01743	NGFG_01743	30S ribosomal protein S14
CP003909.1	1872002	1872541	-	CDS	gene	NGFG_01744	NGFG_01744	50S ribosomal protein L5
CP003909.1	1872551	1872874	-	CDS	gene	NGFG_01745	NGFG_01745	50S ribosomal protein L24
CP003909.1	1872886	1873254	-	CDS	gene	NGFG_01746	NGFG_01746	50S ribosomal protein L14
CP003909.1	1873476	1873739	-	CDS	gene	NGFG_01747	NGFG_01747	30S ribosomal protein S17
CP003909.1	1873739	1873930	-	CDS	gene	NGFG_01748	NGFG_01748	50S ribosomal protein L29
CP003909.1	1873930	1874346	-	CDS	gene	NGFG_01749	NGFG_01749	50S ribosomal protein L16
CP003909.1	1874330	1875022	-	CDS	gene	NGFG_01750	NGFG_01750	30S ribosomal protein S3
CP003909.1	1875032	1875361	-	CDS	gene	NGFG_01751	NGFG_01751	50S ribosomal protein L22
CP003909.1	1875370	1875648	-	CDS	gene	NGFG_01752	NGFG_01752	30S ribosomal protein S19
CP003909.1	1875654	1876487	-	CDS	gene	NGFG_01753	NGFG_01753	50S ribosomal protein L2
CP003909.1	1876493	1876807	-	CDS	gene	NGFG_01754	NGFG_01754	50S ribosomal protein L23
CP003909.1	1876804	1877424	-	CDS	gene	NGFG_01755	NGFG_01755	50S ribosomal protein L4
CP003909.1	1877424	1878068	-	CDS	gene	NGFG_01756	NGFG_01756	50S ribosomal protein L3
CP003909.1	1878854	1879165	-	CDS	gene	NGFG_02229	NGFG_02229	30S ribosomal protein S10
CP003909.1	1879183	1880367	-	CDS	gene	NGFG_02465	NGFG_02465	elongation factor Tu
CP003909.1	1880455	1882560	-	CDS	gene	NGFG_01757	NGFG_01757	elongation factor G
CP003909.1	1882579	1883049	-	CDS	gene	NGFG_01758	NGFG_01758	30S ribosomal protein S7
CP003909.1	1883167	1883538	-	CDS	gene	NGFG_01759	NGFG_01759	30S ribosomal protein S12
CP003909.1	1883873	1884802	-	CDS	gene	NGFG_01761	NGFG_01761	hypothetical protein
CP003909.1	1884774	1885058	-	CDS	gene	NGFG_01762	NGFG_01762	hypothetical protein
CP003909.1	1885254	1885793	-	CDS	gene	NGFG_01763	NGFG_01763	hypothetical protein
CP003909.1	1885901	1886314	-	CDS	gene	NGFG_01764	NGFG_01764	hypothetical protein
CP003909.1	1890930	1895108	-	CDS	gene	NGFG_01766	NGFG_01766	DNA-directed RNA polymerase subunit beta
CP003909.1	1895299	1895670	-	CDS	gene	NGFG_01767	NGFG_01767	50S ribosomal protein L7/L12
CP003909.1	1895728	1896228	-	CDS	gene	NGFG_01768	NGFG_01768	50S ribosomal protein L10
CP003909.1	1896456	1897151	-	CDS	gene	NGFG_01770	NGFG_01770	50S ribosomal protein L1
CP003909.1	1897151	1897585	-	CDS	gene	NGFG_01771	NGFG_01771	50S ribosomal protein L11
CP003909.1	1897686	1898222	-	CDS	gene	NGFG_01772	NGFG_01772	transcription antitermination protein nusG
CP003909.1	1898224	1898502	-	CDS	gene	NGFG_01773	NGFG_01773	preprotein translocase%2C SecE subunit
CP003909.1	1898699	1899883	-	CDS	gene	NGFG_02466	NGFG_02466	elongation factor Tu
CP003909.1	1900300	1900551	-	CDS	gene	NGFG_01774	NGFG_01774	ferredoxin
CP003909.1	1900674	1901243	-	CDS	gene	NGFG_01775	NGFG_01775	RsmD family RNA methyltransferase
CP003909.1	1901332	1901505	-	CDS	gene	NGFG_01776	NGFG_01776	hypothetical protein
CP003909.1	1901700	1902377	-	CDS	gene	NGFG_02467	NGFG_02467	opacity protein
CP003909.1	1902362	1902595	-	CDS	gene	NGFG_02468	NGFG_02468	opacity protein
CP003909.1	1903576	1905882	-	CDS	gene	NGFG_01779	NGFG_01779	DNA topoisomerase I
CP003909.1	1905954	1906415	-	CDS	gene	NGFG_01780	NGFG_01780	smg protein
CP003909.1	1906441	1907628	-	CDS	gene	NGFG_01781	NGFG_01781	DNA processing protein
CP003909.1	1907719	1908996	-	CDS	gene	NGFG_01782	NGFG_01782	two-component system transcriptional response regulator
CP003909.1	1908989	1911109	-	CDS	gene	NGFG_01783	NGFG_01783	two-component system sensor kinase
CP003909.1	1911109	1911708	-	CDS	gene	NGFG_01784	NGFG_01784	hypothetical protein
CP003909.1	1911674	1912933	-	CDS	gene	NGFG_01785	NGFG_01785	ribosomal RNA small subunit methyltransferase B
CP003909.1	1913012	1913938	-	CDS	gene	NGFG_01786	NGFG_01786	methionyl-tRNA formyltransferase
CP003909.1	1914026	1914529	-	CDS	gene	NGFG_01787	NGFG_01787	peptide deformylase
CP003909.1	1914941	1916164	+	CDS	gene	NGFG_01788	NGFG_01788	LysM protein
CP003909.1	1916585	1917229	-	CDS	gene	NGFG_01790	NGFG_01790	hypothetical protein
CP003909.1	1917298	1917756	-	CDS	gene	NGFG_01791	NGFG_01791	aspartate carbamoyltransferase regulatory chain
CP003909.1	1917766	1918686	-	CDS	gene	NGFG_01792	NGFG_01792	aspartate carbamoyltransferase
CP003909.1	1918921	1919763	+	CDS	gene	NGFG_01793	NGFG_01793	acetyltransferase
CP003909.1	1921420	1921938	-	CDS	gene	NGFG_01794	NGFG_01794	hypothetical protein
CP003909.1	1922209	1923681	+	CDS	gene	NGFG_01796	NGFG_01796	pyruvate kinase
CP003909.1	1924092	1924439	+	CDS	gene	NGFG_01797	NGFG_01797	long-chain fatty acid transporter
CP003909.1	1924461	1925267	+	CDS	gene	NGFG_01798	NGFG_01798	hypothetical protein
CP003909.1	1925350	1925772	-	CDS	gene	NGFG_01799	NGFG_01799	hypothetical protein
CP003909.1	1926117	1926314	-	CDS	gene	NGFG_01801	NGFG_01801	hypothetical protein
CP003909.1	1926324	1927340	-	CDS	gene	NGFG_01802	NGFG_01802	lipoprotein
CP003909.1	1927439	1928653	-	CDS	gene	NGFG_01803	NGFG_01803	sodium/glutamate symporter
CP003909.1	1928918	1929235	+	CDS	gene	NGFG_02469	NGFG_02469	hypothetical protein
CP003909.1	1929206	1930330	-	CDS	gene	NGFG_01805	NGFG_01805	restriction endonuclease
CP003909.1	1930393	1931400	-	CDS	gene	NGFG_01806	NGFG_01806	modification methylase HphIB
CP003909.1	1931393	1932394	-	CDS	gene	NGFG_02470	NGFG_02470	modification methylase HphIA
CP003909.1	1932425	1934698	-	CDS	gene	NGFG_01809	NGFG_01809	competence protein ComEA helix-hairpin-helix repeat region
CP003909.1	1934813	1935829	+	CDS	gene	NGFG_01810	NGFG_01810	UDP-glucose 4-epimerase
CP003909.1	1935830	1936870	+	CDS	gene	NGFG_01811	NGFG_01811	dTDP-glucose 4%2C6-dehydratase
CP003909.1	1936831	1937841	+	CDS	gene	NGFG_01812	NGFG_01812	glucose-1-phosphate thymidylyltransferase
CP003909.1	1937980	1938537	+	CDS	gene	NGFG_01813	NGFG_01813	dTDP-4-dehydrorhamnose 3%2C5-epimerase
CP003909.1	1938581	1940599	-	CDS	gene	NGFG_01814	NGFG_01814	OPT family oligopeptide transporter
CP003909.1	1940794	1941915	-	CDS	gene	NGFG_01815	NGFG_01815	chaperone dnaJ
CP003909.1	1942049	1942498	+	CDS	gene	NGFG_01816	NGFG_01816	transposase
CP003909.1	1942903	1943202	-	CDS	gene	NGFG_02471	NGFG_02471	comEA protein
CP003909.1	1948854	1949135	+	CDS	gene	NGFG_02472	NGFG_02472	hypothetical protein
CP003909.1	1949267	1949683	-	CDS	gene	NGFG_01984	NGFG_01984	DnaK suppressor protein
CP003909.1	1949831	1950622	-	CDS	gene	NGFG_01983	NGFG_01983	pyrroline-5-carboxylate reductase
CP003909.1	1950671	1951078	-	CDS	gene	NGFG_01982	NGFG_01982	lipoprotein
CP003909.1	1951078	1951764	-	CDS	gene	NGFG_01981	NGFG_01981	YggS family pyridoxal phosphate enzyme
CP003909.1	1951884	1952927	+	CDS	gene	NGFG_01980	NGFG_01980	twitching motility protein
CP003909.1	1953091	1954317	+	CDS	gene	NGFG_01979	NGFG_01979	twitching motility protein
CP003909.1	1954434	1956584	+	CDS	gene	NGFG_01978	NGFG_01978	TIGR01666 family membrane protein
CP003909.1	1957514	1957798	-	CDS	gene	NGFG_02247	NGFG_02247	endonuclease
CP003909.1	1959142	1962138	-	CDS	gene	NGFG_01977	NGFG_01977	type IV pilus assembly protein PilC
CP003909.1	1963261	1964709	+	CDS	gene	NGFG_01975	NGFG_01975	6-phosphogluconate dehydrogenase%2C decarboxylating
CP003909.1	1964772	1966043	+	CDS	gene	NGFG_01974	NGFG_01974	3-deoxy-D-manno-octulosonic-acid transferase
CP003909.1	1966084	1966533	+	CDS	gene	NGFG_01973	NGFG_01973	hypothetical protein
CP003909.1	1966566	1967540	+	CDS	gene	NGFG_01972	NGFG_01972	tellurite resistance integral membrane protein TerC
CP003909.1	1967905	1969158	+	CDS	gene	NGFG_01971	NGFG_01971	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CP003909.1	1969239	1970432	+	CDS	gene	NGFG_01970	NGFG_01970	phosphoglycerate kinase
CP003909.1	1970484	1970732	-	CDS	gene	NGFG_01969	NGFG_01969	BolA-like protein
CP003909.1	1970825	1971742	-	CDS	gene	NGFG_01968	NGFG_01968	cell division protein FtsX
CP003909.1	1971739	1972389	-	CDS	gene	NGFG_02473	NGFG_02473	cell division ABC transporter ATP-binding protein
CP003909.1	1972583	1973065	-	CDS	gene	NGFG_01965	NGFG_01965	thioredoxin
CP003909.1	1973189	1973542	+	CDS	gene	NGFG_01964	NGFG_01964	arsenate reductase (glutaredoxin)
CP003909.1	1973539	1974195	+	CDS	gene	NGFG_01963	NGFG_01963	hypothetical protein
CP003909.1	1974311	1975705	+	CDS	gene	NGFG_01962	NGFG_01962	glutamyl-tRNA synthetase
CP003909.1	1975726	1976121	+	CDS	gene	NGFG_01961	NGFG_01961	hypothetical protein
CP003909.1	1976125	1976616	+	CDS	gene	NGFG_01960	NGFG_01960	acetyltransferase
CP003909.1	1976892	1979486	-	CDS	gene	NGFG_01959	NGFG_01959	DNA mismatch repair protein mutS
CP003909.1	1979917	1980921	+	CDS	gene	NGFG_01958	NGFG_01958	glyceraldehyde-3-phosphate dehydrogenase
CP003909.1	1981073	1981753	-	CDS	gene	NGFG_01957	NGFG_01957	hypothetical protein
CP003909.1	1982213	1982848	+	CDS	gene	NGFG_01956	NGFG_01956	nicotinamidase/pyrazinamidase
CP003909.1	1982885	1983853	+	CDS	gene	NGFG_01955	NGFG_01955	lipopolysaccharide heptosyltransferase I
CP003909.1	1984079	1984828	+	CDS	gene	NGFG_01954	NGFG_01954	electron transfer flavoprotein beta subunit ETFB
CP003909.1	1984839	1985774	+	CDS	gene	NGFG_01953	NGFG_01953	electron transfer flavoprotein alpha subunit EtfA
CP003909.1	1985837	1986448	+	CDS	gene	NGFG_01952	NGFG_01952	hypothetical protein
CP003909.1	1986500	1986703	-	CDS	gene	NGFG_01951	NGFG_01951	hypothetical protein
CP003909.1	1986975	1988246	+	CDS	gene	NGFG_01950	NGFG_01950	phosphoribosylamine-glycine ligase
