seqName	start	ende	direction	type1	type2	Name	product	locus_tag
NC_002946.2	1668154	1669524	-	CDS	gene	purB	adenylosuccinate lyase	NGO_1711
NC_002946.2	1669596	1670228	-	CDS	gene	NGO_RS08520	TIGR00730 family Rossman fold protein	NGO_1712
NC_002946.2	1670384	1672264	+	CDS	gene	NGO_RS08525	RNB domain-containing ribonuclease	NGO_1713
NC_002946.2	1672744	1673745	-	CDS	gene	NGO_RS08530	peptidylprolyl isomerase	NGO_1714
NC_002946.2	1673847	1676252	-	CDS	gene	NGO_RS08535	LPS-assembly protein LptD	NGO_1715
NC_002946.2	1676322	1677326	+	CDS	gene	NGO_RS08540	phosphotransferase	NGO_1716
NC_002946.2	1677383	1678087	-	CDS	gene	NGO_RS08545	thiol:disulfide interchange protein DsbA/DsbL	NGO_1717
NC_002946.2	1678525	1680063	+	CDS	gene	murJ	murein biosynthesis integral membrane protein MurJ	NGO_1718
NC_002946.2	1680196	1681155	+	CDS	gene	NGO_RS08555	alpha/beta fold hydrolase	NGO_1719
NC_002946.2	1681206	1681988	+	CDS	gene	trpC	indole-3-glycerol phosphate synthase TrpC	NGO_1721
NC_002946.2	1682051	1684354	+	CDS	gene	recQ	DNA helicase RecQ	NGO_1722
NC_002946.2	1684391	1685842	-	CDS	gene	NGO_RS08570	gliding motility protein	NGO_1723
NC_002946.2	1686074	1686862	-	CDS	gene	NGO_RS08575	hypothetical protein	NGO_1724
NC_002946.2	1686859	1687635	-	CDS	gene	bioH	pimeloyl-ACP methyl ester esterase BioH	NGO_1725
NC_002946.2	1687607	1688332	+	CDS	gene	NGO_RS08585	ComF family protein	NGO_1726
NC_002946.2	1688397	1688861	+	CDS	gene	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	NGO_1727
NC_002946.2	1688989	1689675	+	CDS	gene	NGO_RS08595	septal ring lytic transglycosylase RlpA family protein	NGO_1728
NC_002946.2	1689736	1690062	+	CDS	gene	NGO_RS08600	PepSY domain-containing protein	NGO_1729
NC_002946.2	1690144	1690728	+	CDS	gene	ruvA	Holliday junction branch migration protein RuvA	NGO_1730
NC_002946.2	1690728	1690865	+	CDS	gene	NGO_RS11160	hypothetical protein	NGO_1731
NC_002946.2	1690892	1692748	+	CDS	gene	NGO_RS08610	ABC transporter ATP-binding protein	NGO_1732
NC_002946.2	1692753	1693676	+	CDS	gene	rsgA	ribosome small subunit-dependent GTPase A	NGO_1733
NC_002946.2	1693789	1694013	+	CDS	gene	NGO_RS08620	exodeoxyribonuclease VII small subunit	NGO_1734
NC_002946.2	1693997	1694893	+	CDS	gene	NGO_RS08625	polyprenyl synthetase family protein	NGO_1735
NC_002946.2	1695010	1695309	-	CDS	gene	NGO_RS08630	DUF2818 family protein	NGO_1736
NC_002946.2	1695421	1696866	-	CDS	gene	nuoN	NADH-quinone oxidoreductase subunit NuoN	NGO_1737
NC_002946.2	1696876	1698372	-	CDS	gene	NGO_RS08640	NADH-quinone oxidoreductase subunit M	NGO_1738
NC_002946.2	1698486	1699649	-	CDS	gene	NGO_RS08645	NgoFVII family restriction endonuclease	NGO_1739
NC_002946.2	1699833	1701857	-	CDS	gene	nuoL	NADH-quinone oxidoreductase subunit L	NGO_1740
NC_002946.2	1701860	1702165	-	CDS	gene	nuoK	NADH-quinone oxidoreductase subunit NuoK	NGO_1741
NC_002946.2	1702162	1702833	-	CDS	gene	NGO_RS08660	NADH-quinone oxidoreductase subunit J	NGO_1742
NC_002946.2	1702845	1703324	-	CDS	gene	nuoI	NADH-quinone oxidoreductase subunit NuoI	NGO_1743
NC_002946.2	1703405	1704481	-	CDS	gene	nuoH	NADH-quinone oxidoreductase subunit NuoH	NGO_1744
NC_002946.2	1704484	1706745	-	CDS	gene	NGO_RS08675	NADH-quinone oxidoreductase subunit G	NGO_1745
NC_002946.2	1707035	1707458	-	CDS	pseudogene	NGO_RS08680	hypothetical protein	NGO_09270
NC_002946.2	1707458	1708759	-	CDS	gene	nuoF	NADH-quinone oxidoreductase subunit NuoF	NGO_1746
NC_002946.2	1709149	1709622	-	CDS	gene	nuoE	NADH-quinone oxidoreductase subunit NuoE	NGO_1747
NC_002946.2	1709622	1710878	-	CDS	gene	nuoD	NADH dehydrogenase (quinone) subunit D	NGO_1748
NC_002946.2	1710868	1711461	-	CDS	gene	NGO_RS08700	NADH-quinone oxidoreductase subunit C	NGO_1749
NC_002946.2	1711474	1711956	-	CDS	gene	NGO_RS08705	NADH-quinone oxidoreductase subunit B	NGO_1750
NC_002946.2	1711947	1712303	-	CDS	gene	NGO_RS08710	NADH-quinone oxidoreductase subunit A	NGO_1751
NC_002946.2	1712452	1712663	+	CDS	pseudogene	NGO_RS11165	hypothetical protein	
NC_002946.2	1712796	1714247	-	CDS	gene	NGO_RS08715	spermidine synthase	NGO_1752
NC_002946.2	1714270	1714890	-	CDS	gene	NGO_RS08720	fused MFS/spermidine synthase	NGO_1753
NC_002946.2	1715118	1715465	-	CDS	gene	NGO_RS08725	transposase	
NC_002946.2	1715774	1715899	-	CDS	pseudogene	NGO_RS08730	IS110 family transposase	
NC_002946.2	1716628	1718835	-	CDS	gene	uvrD	DNA helicase II	NGO_1757
NC_002946.2	1719259	1721949	-	CDS	gene	glnE	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	NGO_1758
NC_002946.2	1722143	1722478	-	CDS	gene	NGO_RS08745	hypothetical protein	NGO_1759
NC_002946.2	1722492	1722965	-	CDS	gene	NGO_RS08750	DUF2247 family protein	NGO_1760
NC_002946.2	1723162	1724169	-	CDS	gene	NGO_RS08755	quinone-dependent dihydroorotate dehydrogenase	NGO_1761
NC_002946.2	1724401	1724637	+	CDS	gene	acpP	acyl carrier protein	NGO_1762
NC_002946.2	1724794	1726041	+	CDS	gene	fabF	beta-ketoacyl-ACP synthase II	NGO_1763
NC_002946.2	1726434	1727671	+	CDS	pseudogene	NGO_RS08770	MFS transporter	
NC_002946.2	1728025	1729155	+	CDS	gene	NGO_RS08775	glycosyltransferase family 4 protein	NGO_1765
NC_002946.2	1729557	1730407	-	CDS	pseudogene	NGO_RS08780	RNA polymerase subunit sigma	NGO_09380
NC_002946.2	1730757	1732271	+	CDS	gene	NGO_RS08785	catalase KatA	NGO_1767
NC_002946.2	1732787	1733353	+	CDS	gene	NGO_RS08790	manganese efflux pump MntP family protein	NGO_1768
NC_002946.2	1733575	1734738	+	CDS	gene	NGO_RS08795	cytochrome-c peroxidase	NGO_1769
NC_002946.2	1735319	1737355	-	CDS	gene	NGO_RS08800	M3 family metallopeptidase	NGO_1770
NC_002946.2	1737443	1738315	-	CDS	gene	NGO_RS08805	mechanosensitive ion channel family protein	NGO_1771
NC_002946.2	1738581	1740971	+	CDS	gene	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	NGO_1772
NC_002946.2	1741070	1742455	+	CDS	gene	NGO_RS08815	L-serine ammonia-lyase	NGO_1773
NC_002946.2	1742526	1742624	-	CDS	gene	NGO_RS08820	hypothetical protein	NGO_09425
NC_002946.2	1742825	1743160	-	CDS	pseudogene	NGO_RS08825	DNA methyltransferase	
NC_002946.2	1743196	1743272	-	exon	tRNA	NGO_RS08830	tRNA-Asp	NGO_19026
NC_002946.2	1743305	1743380	-	exon	tRNA	NGO_RS08835	tRNA-Val	NGO_19031
NC_002946.2	1743420	1743496	-	exon	tRNA	NGO_RS08840	tRNA-Asp	NGO_19036
NC_002946.2	1743529	1743604	-	exon	tRNA	NGO_RS08845	tRNA-Val	NGO_19041
NC_002946.2	1743674	1745651	-	CDS	pseudogene	NGO_RS08850	potassium transporter	NGO_1774
NC_002946.2	1745797	1746636	+	CDS	gene	NGO_RS08855	RnfABCDGE type electron transport complex subunit B	NGO_1775
NC_002946.2	1746835	1747866	+	CDS	gene	gap	type I glyceraldehyde-3-phosphate dehydrogenase	NGO_1776
NC_002946.2	1748121	1748846	-	CDS	gene	NGO_RS08865	leucyl/phenylalanyl-tRNA--protein transferase	NGO_1778
NC_002946.2	1748916	1749419	-	CDS	gene	fur	ferric iron uptake transcriptional regulator	NGO_1779
NC_002946.2	1749416	1749562	-	CDS	gene	NGO_RS08875	hypothetical protein	
NC_002946.2	1749577	1749954	+	CDS	gene	NGO_RS08880	outer membrane protein assembly factor BamE	NGO_1780
NC_002946.2	1749964	1750773	+	CDS	gene	dapB	4-hydroxy-tetrahydrodipicolinate reductase	NGO_1781
NC_002946.2	1750887	1751201	-	CDS	gene	NGO_RS08890	hypothetical protein	NGO_09495
NC_002946.2	1751247	1751405	-	CDS	gene	NGO_RS11170	hypothetical protein	
NC_002946.2	1751413	1752585	-	CDS	gene	lpxB	lipid-A-disaccharide synthase	NGO_1782
NC_002946.2	1752736	1753728	-	CDS	gene	NGO_RS08900	RluA family pseudouridine synthase	NGO_1783
NC_002946.2	1754221	1756980	+	CDS	gene	NGO_RS08905	Rne/Rng family ribonuclease	NGO_1785
NC_002946.2	1757210	1758202	-	CDS	gene	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	NGO_1786
NC_002946.2	1758361	1759788	+	CDS	gene	NGO_RS08915	sodium:alanine symporter family protein	NGO_1787
NC_002946.2	1759961	1761856	+	CDS	gene	mnmG	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	NGO_1788
NC_002946.2	1761924	1762508	+	CDS	gene	rnhB	ribonuclease HII	NGO_1789
NC_002946.2	1763256	1764029	-	CDS	gene	NGO_RS08930	ParA family protein	NGO_1790
NC_002946.2	1764129	1764752	-	CDS	gene	rsmG	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	NGO_1791
NC_002946.2	1764847	1765326	-	CDS	gene	NGO_RS08940	hypothetical protein	NGO_1792
NC_002946.2	1765433	1765508	+	exon	tRNA	NGO_RS08945	tRNA-Thr	NGO_19046
NC_002946.2	1765578	1766705	+	CDS	gene	NGO_RS08950	FUSC family protein	NGO_1793
NC_002946.2	1766814	1767651	+	CDS	pseudogene	NGO_RS08955	NgoPII family restriction endonuclease	
NC_002946.2	1767656	1768648	+	CDS	gene	NGO_RS08960	DNA cytosine methyltransferase	NGO_1795
NC_002946.2	1768790	1769347	+	CDS	gene	frr	ribosome recycling factor	NGO_1796
NC_002946.2	1769403	1770149	+	CDS	gene	NGO_RS08970	isoprenyl transferase	NGO_1797
NC_002946.2	1770152	1770949	+	CDS	gene	NGO_RS08975	phosphatidate cytidylyltransferase	NGO_1798
NC_002946.2	1771005	1772189	+	CDS	gene	NGO_RS08980	1-deoxy-D-xylulose-5-phosphate reductoisomerase	NGO_1799
NC_002946.2	1772224	1773564	+	CDS	gene	rseP	RIP metalloprotease RseP	NGO_1800
NC_002946.2	1773621	1775999	+	CDS	gene	bamA	outer membrane protein assembly factor BamA	NGO_1801
NC_002946.2	1776065	1776565	+	CDS	gene	NGO_RS08995	OmpH family outer membrane protein	NGO_1802
NC_002946.2	1776598	1777641	+	CDS	gene	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NGO_1803
NC_002946.2	1777677	1778126	+	CDS	gene	fabZ	3-hydroxyacyl-ACP dehydratase FabZ	NGO_1804
NC_002946.2	1778333	1779019	+	CDS	gene	NGO_RS09010	Abi family protein	NGO_1805
NC_002946.2	1779062	1779838	+	CDS	gene	lpxA	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	NGO_1806
NC_002946.2	1779955	1780101	-	CDS	gene	NGO_RS09020	hypothetical protein	
NC_002946.2	1780301	1781692	+	CDS	gene	NGO_RS09025	sodium:alanine symporter family protein	NGO_1807
NC_002946.2	1781771	1783030	+	CDS	gene	NGO_RS09030	D-amino acid dehydrogenase	NGO_1808
NC_002946.2	1783135	1785972	+	CDS	gene	NGO_RS09035	valine--tRNA ligase	NGO_1809
NC_002946.2	1786049	1786513	+	CDS	gene	NGO_RS09040	hypothetical protein	NGO_1810
NC_002946.2	1786563	1786688	-	CDS	pseudogene	NGO_RS09045	IS110 family transposase	
NC_002946.2	1787384	1788181	+	CDS	gene	truA	tRNA pseudouridine(38-40) synthase TruA	NGO_1811
NC_002946.2	1788698	1789744	+	CDS	gene	NGO_RS09055	porin	NGO_1812
NC_002946.2	1790265	1791185	-	CDS	gene	oxyR	LysR family transcriptional regulator OxyR	NGO_1813
NC_002946.2	1791189	1791452	-	CDS	gene	minE	cell division topological specificity factor MinE	NGO_1814
NC_002946.2	1791456	1792271	-	CDS	gene	minD	septum site-determining protein MinD	NGO_09675
NC_002946.2	1792300	1793013	-	CDS	gene	minC	septum site-determining protein MinC	NGO_1816
NC_002946.2	1793160	1793528	-	CDS	gene	rplQ	50S ribosomal protein L17	NGO_1817
NC_002946.2	1793552	1794538	-	CDS	gene	rpoA	DNA-directed RNA polymerase subunit alpha	NGO_1818
NC_002946.2	1794564	1795184	-	CDS	gene	rpsD	30S ribosomal protein S4	NGO_1819
NC_002946.2	1795204	1795599	-	CDS	gene	rpsK	30S ribosomal protein S11	NGO_1820
NC_002946.2	1795619	1795981	-	CDS	gene	rpsM	30S ribosomal protein S13	NGO_1821
NC_002946.2	1796047	1796160	-	CDS	gene	rpmJ	50S ribosomal protein L36	NGO_09710
NC_002946.2	1796181	1796399	-	CDS	gene	infA	translation initiation factor IF-1	NGO_18211
NC_002946.2	1796404	1797714	-	CDS	gene	secY	preprotein translocase subunit SecY	NGO_1822
NC_002946.2	1797726	1798160	-	CDS	gene	rplO	50S ribosomal protein L15	NGO_1823
NC_002946.2	1798162	1798347	-	CDS	gene	rpmD	50S ribosomal protein L30	NGO_18231
NC_002946.2	1798340	1798858	-	CDS	gene	rpsE	30S ribosomal protein S5	NGO_1824
NC_002946.2	1798877	1799230	-	CDS	gene	rplR	50S ribosomal protein L18	NGO_18241
NC_002946.2	1799244	1799777	-	CDS	gene	rplF	50S ribosomal protein L6	NGO_1825
NC_002946.2	1799791	1800183	-	CDS	gene	rpsH	30S ribosomal protein S8	NGO_1826
NC_002946.2	1800199	1800504	-	CDS	gene	rpsN	30S ribosomal protein S14	NGO_18261
NC_002946.2	1800507	1801046	-	CDS	gene	rplE	50S ribosomal protein L5	NGO_1827
NC_002946.2	1801056	1801379	-	CDS	gene	rplX	50S ribosomal protein L24	NGO_1828
NC_002946.2	1801391	1801759	-	CDS	gene	rplN	50S ribosomal protein L14	NGO_1829
NC_002946.2	1801981	1802244	-	CDS	gene	rpsQ	30S ribosomal protein S17	NGO_1830
NC_002946.2	1802244	1802435	-	CDS	gene	rpmC	50S ribosomal protein L29	NGO_1831
NC_002946.2	1802435	1802851	-	CDS	gene	rplP	50S ribosomal protein L16	NGO_18311
NC_002946.2	1802835	1803527	-	CDS	gene	rpsC	30S ribosomal protein S3	NGO_1832
NC_002946.2	1803537	1803866	-	CDS	gene	rplV	50S ribosomal protein L22	NGO_1833
NC_002946.2	1803875	1804153	-	CDS	gene	rpsS	30S ribosomal protein S19	NGO_1834
NC_002946.2	1804159	1804992	-	CDS	gene	rplB	50S ribosomal protein L2	NGO_1835
NC_002946.2	1804998	1805318	-	CDS	gene	rplW	50S ribosomal protein L23	NGO_1836
NC_002946.2	1805309	1805929	-	CDS	gene	rplD	50S ribosomal protein L4	NGO_1837
NC_002946.2	1805929	1806573	-	CDS	gene	rplC	50S ribosomal protein L3	NGO_1838
NC_002946.2	1807359	1807670	-	CDS	gene	rpsJ	30S ribosomal protein S10	NGO_1841
NC_002946.2	1807688	1808872	-	CDS	gene	tuf	elongation factor Tu	NGO_1842
NC_002946.2	1808960	1811065	-	CDS	gene	fusA	elongation factor G	NGO_1843
NC_002946.2	1811084	1811554	-	CDS	gene	rpsG	30S ribosomal protein S7	NGO_1844
NC_002946.2	1811672	1812043	-	CDS	gene	rpsL	30S ribosomal protein S12	NGO_1845
NC_002946.2	1812222	1812371	-	CDS	gene	NGO_RS09245	DUF560 domain-containing protein	NGO_1846
NC_002946.2	1812378	1813367	-	CDS	gene	NGO_RS09250	DUF560 domain-containing protein	NGO_1847
NC_002946.2	1813279	1813521	-	CDS	gene	NGO_RS09255	hypothetical protein	NGO_1848
NC_002946.2	1813761	1814390	-	CDS	gene	NGO_RS09260	hypothetical protein	NGO_09870
NC_002946.2	1814415	1814822	-	CDS	pseudogene	NGO_RS09265	hypothetical protein	NGO_09875
NC_002946.2	1815110	1819285	-	CDS	gene	rpoC	DNA-directed RNA polymerase subunit beta'	NGO_1850
NC_002946.2	1819333	1819473	+	CDS	gene	NGO_RS09275	hypothetical protein	
NC_002946.2	1819438	1823616	-	CDS	gene	rpoB	DNA-directed RNA polymerase subunit beta	NGO_1851
NC_002946.2	1823807	1824178	-	CDS	gene	rplL	50S ribosomal protein L7/L12	NGO_1852
NC_002946.2	1824236	1824736	-	CDS	gene	rplJ	50S ribosomal protein L10	NGO_1853
NC_002946.2	1824964	1825659	-	CDS	gene	rplA	50S ribosomal protein L1	NGO_1854
NC_002946.2	1825659	1826093	-	CDS	gene	rplK	50S ribosomal protein L11	NGO_1855
NC_002946.2	1826194	1826730	-	CDS	gene	nusG	transcription termination/antitermination protein NusG	NGO_1856
NC_002946.2	1826732	1827010	-	CDS	gene	secE	preprotein translocase subunit SecE	NGO_1857
NC_002946.2	1827125	1827200	-	exon	tRNA	NGO_RS09315	tRNA-Trp	NGO_19051
NC_002946.2	1827207	1828391	-	CDS	gene	tuf	elongation factor Tu	NGO_1858
NC_002946.2	1828440	1828514	-	exon	tRNA	NGO_RS09325	tRNA-Thr	NGO_19056
NC_002946.2	1828524	1828597	-	exon	tRNA	NGO_RS09330	tRNA-Gly	NGO_19061
NC_002946.2	1828628	1828711	-	exon	tRNA	NGO_RS09335	tRNA-Tyr	NGO_19066
NC_002946.2	1828808	1829059	-	CDS	gene	NGO_RS09340	YfhL family 4Fe-4S dicluster ferredoxin	NGO_1859
NC_002946.2	1829182	1829751	-	CDS	gene	rsmD	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	NGO_1860
NC_002946.2	1829854	1830192	-	CDS	gene	NGO_RS09350	hypothetical protein	NGO_1861
NC_002946.2	1830206	1831042	-	CDS	gene	NGO_RS09355	outer membrane beta-barrel protein	NGO_1861a
NC_002946.2	1831144	1831779	-	CDS	pseudogene	NGO_RS09360	IS1595 family transposase	
NC_002946.2	1832027	1834333	-	CDS	gene	topA	type I DNA topoisomerase	NGO_1863
NC_002946.2	1834411	1834872	-	CDS	gene	NGO_RS09370	DUF494 family protein	NGO_1864
NC_002946.2	1834898	1836085	-	CDS	gene	dprA	DNA-protecting protein DprA	NGO_1865
NC_002946.2	1836176	1837453	-	CDS	gene	NGO_RS09380	sigma-54-dependent Fis family transcriptional regulator	NGO_1866
NC_002946.2	1837446	1839566	-	CDS	gene	NGO_RS09385	HAMP domain-containing histidine kinase	NGO_1867
NC_002946.2	1839566	1840165	-	CDS	gene	NGO_RS09390	DUF4390 domain-containing protein	NGO_1868
NC_002946.2	1840131	1841390	-	CDS	gene	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	NGO_1869
NC_002946.2	1841469	1842395	-	CDS	gene	NGO_RS09400	methionyl-tRNA formyltransferase	NGO_1870
NC_002946.2	1842483	1843028	-	CDS	gene	def	peptide deformylase	NGO_1871
NC_002946.2	1843056	1843196	+	CDS	pseudogene	NGO_RS09410	peptidoglycan-binding protein LysM	
NC_002946.2	1843398	1844621	+	CDS	gene	NGO_RS09415	LysM peptidoglycan-binding domain-containing protein	NGO_1873
NC_002946.2	1845042	1845692	-	CDS	gene	NGO_RS09420	hypothetical protein	NGO_1875
NC_002946.2	1845754	1846212	-	CDS	gene	NGO_RS09425	aspartate carbamoyltransferase regulatory subunit	NGO_1876
NC_002946.2	1846222	1847142	-	CDS	gene	pyrB	aspartate carbamoyltransferase	NGO_1877
NC_002946.2	1847378	1848220	+	CDS	gene	NGO_RS09435	GNAT family N-acetyltransferase	NGO_1878
NC_002946.2	1848922	1849612	+	CDS	pseudogene	NGO_RS09440	peptidase C39	NGO_1879
NC_002946.2	1849888	1850439	-	CDS	gene	NGO_RS09445	hypothetical protein	NGO_1880
NC_002946.2	1850598	1851227	-	CDS	pseudogene	NGO_RS09450	IS1595 family transposase	
NC_002946.2	1851528	1853000	+	CDS	gene	pyk	pyruvate kinase	NGO_1881
NC_002946.2	1853234	1854586	+	CDS	pseudogene	NGO_RS09460	transporter	
NC_002946.2	1854669	1854962	-	CDS	gene	NGO_RS09465	hypothetical protein	NGO_1886
NC_002946.2	1855269	1855418	-	CDS	gene	NGO_RS11175	hypothetical protein	NGO_1887
NC_002946.2	1855436	1855633	-	CDS	gene	NGO_RS09470	hypothetical protein	NGO_1888
NC_002946.2	1855643	1856659	-	CDS	gene	NGO_RS09475	DUF1311 domain-containing protein	NGO_1889
NC_002946.2	1856758	1857972	-	CDS	gene	gltS	sodium/glutamate symporter	NGO_1890
NC_002946.2	1858225	1858506	-	CDS	gene	NGO_RS09485	hypothetical protein	NGO_1891
NC_002946.2	1858525	1859648	-	CDS	pseudogene	NGO_RS09490	HNH endonuclease	NGO_10130
NC_002946.2	1859711	1860718	-	CDS	gene	NGO_RS09495	DNA adenine methylase	NGO_1893
NC_002946.2	1860711	1861712	-	CDS	gene	dcm	DNA (cytosine-5-)-methyltransferase	NGO_1894
NC_002946.2	1861743	1864016	-	CDS	gene	NGO_RS09505	RNA-binding transcriptional accessory protein	NGO_1895
NC_002946.2	1864135	1865151	+	CDS	gene	galE	UDP-glucose 4-epimerase GalE	NGO_1896
NC_002946.2	1865152	1866192	+	CDS	gene	rfbB	dTDP-glucose 4%2C6-dehydratase	NGO_1897
NC_002946.2	1866297	1867163	+	CDS	gene	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	NGO_1898
NC_002946.2	1867301	1867858	+	CDS	gene	rfbC	dTDP-4-dehydrorhamnose 3%2C5-epimerase	NGO_1898a
NC_002946.2	1867902	1869920	-	CDS	gene	NGO_RS09530	oligopeptide transporter%2C OPT family	NGO_1900
NC_002946.2	1870115	1871236	-	CDS	gene	dnaJ	molecular chaperone DnaJ	NGO_1901
NC_002946.2	1871370	1871819	+	CDS	gene	NGO_RS09540	transposase	NGO_10180
NC_002946.2	1872224	1872643	-	CDS	gene	NGO_RS09545	helix-hairpin-helix domain-containing protein	NGO_1902
NC_002946.2	1872870	1872983	-	exon	rRNA	rrf	5S ribosomal RNA	NGO_19071
NC_002946.2	1873078	1875975	-	exon	rRNA	NGO_RS09555	23S ribosomal RNA	NGO_19076
NC_002946.2	1876318	1876393	-	exon	tRNA	NGO_RS09560	tRNA-Ala	NGO_19081
NC_002946.2	1876399	1876475	-	exon	tRNA	NGO_RS09565	tRNA-Ile	NGO_19086
NC_002946.2	1876572	1878119	-	exon	rRNA	NGO_RS09570	16S ribosomal RNA	NGO_19091
NC_002946.2	1878578	1878994	-	CDS	gene	dksA	RNA polymerase-binding protein DksA	NGO_1904
NC_002946.2	1879145	1879936	-	CDS	gene	NGO_RS09580	pyrroline-5-carboxylate reductase	NGO_1905
NC_002946.2	1879985	1880392	-	CDS	gene	NGO_RS09585	hypothetical protein	NGO_1906
NC_002946.2	1880392	1881078	-	CDS	gene	NGO_RS09590	YggS family pyridoxal phosphate-dependent enzyme	NGO_1907
NC_002946.2	1881198	1882241	+	CDS	gene	NGO_RS09595	type IV pilus twitching motility protein PilT	NGO_1908
NC_002946.2	1882405	1883631	+	CDS	gene	NGO_RS09600	PilT/PilU family type 4a pilus ATPase	NGO_1909
NC_002946.2	1883748	1885898	+	CDS	gene	yccS	TIGR01666 family membrane protein	NGO_1910
NC_002946.2	1886380	1886664	-	CDS	gene	NGO_RS09610	GIY-YIG nuclease family protein	NGO_1911
NC_002946.2	1887245	1890265	-	CDS	gene	NGO_RS09615	pilus assembly protein	NGO_1911a
NC_002946.2	1891120	1891512	+	CDS	gene	NGO_RS09620	hypothetical protein	NGO_1913
NC_002946.2	1891592	1893040	+	CDS	gene	gnd	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	NGO_1914
NC_002946.2	1893103	1894374	+	CDS	gene	NGO_RS09630	lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	NGO_1915
NC_002946.2	1894415	1894864	+	CDS	gene	NGO_RS09635	CopD family copper resistance protein	NGO_1916
NC_002946.2	1894897	1895871	+	CDS	gene	NGO_RS09640	TerC family protein	NGO_1917
NC_002946.2	1895940	1896015	+	exon	tRNA	NGO_RS09645	tRNA-Lys	NGO_19096
NC_002946.2	1896236	1897489	+	CDS	gene	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	NGO_1918
NC_002946.2	1897570	1898763	+	CDS	gene	NGO_RS09655	phosphoglycerate kinase	NGO_1919
NC_002946.2	1898815	1899063	-	CDS	gene	NGO_RS09660	BolA family transcriptional regulator	NGO_1920
NC_002946.2	1899156	1900073	-	CDS	gene	ftsX	cell division protein FtsX	NGO_1921
NC_002946.2	1900070	1900720	-	CDS	gene	NGO_RS09670	cell division ATP-binding protein FtsE	NGO_1922
NC_002946.2	1900914	1901396	-	CDS	gene	NGO_RS09675	TlpA family protein disulfide reductase	NGO_1923
NC_002946.2	1901520	1901873	+	CDS	gene	arsC	arsenate reductase (glutaredoxin)	NGO_1924
NC_002946.2	1901870	1902526	+	CDS	gene	NGO_RS09685	YdcF family protein	NGO_1924a
NC_002946.2	1902642	1904036	+	CDS	gene	NGO_RS09690	glutamate--tRNA ligase	NGO_1926
NC_002946.2	1904057	1904452	+	CDS	gene	NGO_RS09695	hypothetical protein	NGO_1927
NC_002946.2	1904456	1904947	+	CDS	gene	NGO_RS09700	GNAT family N-acetyltransferase	NGO_1928
NC_002946.2	1905223	1907817	-	CDS	gene	mutS	DNA mismatch repair protein MutS	NGO_1930
NC_002946.2	1908251	1909255	+	CDS	gene	gap	type I glyceraldehyde-3-phosphate dehydrogenase	NGO_1931
NC_002946.2	1909407	1910087	-	CDS	gene	tsaA	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	NGO_1932
NC_002946.2	1910547	1911182	+	CDS	gene	NGO_RS09720	nicotinamidase	NGO_1933
NC_002946.2	1911219	1912187	+	CDS	gene	waaC	lipopolysaccharide heptosyltransferase I	NGO_1934
NC_002946.2	1912413	1913162	+	CDS	gene	NGO_RS09730	electron transfer flavoprotein subunit beta/FixA family protein	NGO_1935
NC_002946.2	1913173	1914108	+	CDS	gene	NGO_RS09735	electron transfer flavoprotein subunit alpha/FixB family protein	NGO_1936
NC_002946.2	1914171	1914780	+	CDS	pseudogene	NGO_RS09740	YigZ family protein	NGO_10400
NC_002946.2	1914832	1915137	-	CDS	gene	NGO_RS09745	DUF4298 domain-containing protein	NGO_1938
NC_002946.2	1915307	1916578	+	CDS	gene	purD	phosphoribosylamine--glycine ligase	NGO_1939
NC_002946.2	1916612	1917214	+	CDS	gene	NGO_RS09755	L-threonylcarbamoyladenylate synthase	NGO_1940
NC_002946.2	1917229	1917744	+	CDS	gene	NGO_RS09760	hypothetical protein	NGO_1941
NC_002946.2	1917896	1918336	-	CDS	gene	NGO_RS09765	hypothetical protein	NGO_1942
NC_002946.2	1918568	1918780	-	CDS	gene	NGO_RS09770	zf-HC2 domain-containing protein	NGO_1943
NC_002946.2	1918753	1919340	-	CDS	gene	NGO_RS09775	sigma-70 family RNA polymerase sigma factor	NGO_1944
NC_002946.2	1919362	1920108	-	CDS	gene	NGO_RS09780	DUF2063 domain-containing protein	NGO_1945
NC_002946.2	1920098	1920940	-	CDS	gene	NGO_RS09785	DUF692 family protein	NGO_1946
NC_002946.2	1921058	1921396	-	CDS	gene	NGO_RS09790	hypothetical protein	NGO_1947
